boro,block,lot,bin,address_string
4,00177,0001,4430635,48-03 - 48-09 43 STREET::43-02 48 AVENUE
4,00177,0001,4430636,43-10 (48 AVENUE)
4,00177,0001,4430637,48-02 - 48-10 44 STREET::43-18 48 AVENUE
4,00177,0001,4430638,48-20 - 48-26 (44 STREET)
4,00177,0001,4430639,48-36 - 48-42 (44 STREET)
4,00177,0001,4430640,48-50 - 48-56 (44 STREET)
4,00177,0001,4430641,48-19 - 48-25 (43 STREET)
4,00177,0001,4430642,48-31 - 48-41 (43 STREET)
4,00177,0001,4430643,48-51 - 48-55 (43 STREET)
4,00178,0025,4430644,48-01 - 48-05 (42 STREET)
4,00178,0025,4430645,48-17 - 48-23 (42 STREET)
4,00178,0025,4430646,48-02 - 48-10 43 STREET::48 AVENUE
4,00178,0025,4430647,48-18 - 48-26 (43 STREET)
4,00180,0014,4002142,50-69 (42 STREET)
4,00180,0015,4002143,50-67 (42 STREET)
4,00180,0016,4002144,50-63 (42 STREET)
4,00180,0017,4002145,50-61 (42 STREET)
4,00180,0018,4002146,50-57 (42 STREET)
4,00180,0019,4002147,50-55 (42 STREET)
4,00180,0020,4002148,50-53 (42 STREET)
4,00180,0021,4002149,50-47 (42 STREET)
4,00180,0022,4002150,50-45 (42 STREET)
4,00180,0023,4002151,50-43 (42 STREET)
4,00180,0024,4002152,50-39 (42 STREET)
4,00180,0025,4002153,50-37 (42 STREET)
4,00180,0026,4002154,50-33 (42 STREET)
4,00180,0027,4002155,50-29 (42 STREET)
4,00180,0028,4002156,50-27 (42 STREET)
4,00180,0029,4002157,50-25 (42 STREET)
4,00180,0030,4002158,50-23 (42 STREET)
4,00180,0031,4002159,50-17 (42 STREET)
4,00180,0032,4002160,50-15 (42 STREET)
4,00180,0033,4002161,50-11 (42 STREET)
4,00180,0035,4002162,50-01 - 50-09 42 STREET::42-02 50 AVENUE
4,00180,0035,4518766,42-02 GARAGE (50 AVENUE)
4,00180,0036,4002163,42-04 (50 AVENUE)
4,00180,0037,4002164,42-06 (50 AVENUE)
4,00180,0038,4002165,42-08 (50 AVENUE)
4,00180,0038,4518767,(50 AVENUE)
4,00180,0039,4002166,42-10 (50 AVENUE)
4,00180,0040,4002167,42-12 (50 AVENUE)
4,00180,0041,4002168,42-14 (50 AVENUE)
4,00180,0042,4002169,42-16 (50 AVENUE)
4,00180,0043,4002170,42-18 (50 AVENUE)
4,00180,0044,4002171,50-02 - 50-08 43 STREET::42-20 50 AVENUE
4,00180,0044,4608567,50-02 GARAGE (42 STREET)
4,00180,0046,4002172,50-10 (43 STREET)
4,00180,0047,4002173,50-12 (43 STREET)
4,00180,0048,4002174,50-14 (43 STREET)
4,00180,0050,4002175,50-16 (43 STREET)
